nodes,p,graph_name,method,execution_time,graph_path
25000,0.03,locally_connected,sat,2619.1080288887024,graph-nodes-25000-p-0.03-path-None-cycle-None-planar-None-diameter-None-locally_connected-True-shuffle-True-10-06-2023-15:04:53.txt
25000,0.03,locally_connected,locally_connected,0.8189451694488525,graph-nodes-25000-p-0.03-path-None-cycle-None-planar-None-diameter-None-locally_connected-True-shuffle-True-10-06-2023-16:25:44.txt
25000,0.03,locally_connected,locally_connected,0.8393867015838623,graph-nodes-25000-p-0.03-path-None-cycle-None-planar-None-diameter-None-locally_connected-True-shuffle-True-10-06-2023-20:27:52.txt
25000,0.03,locally_connected,locally_connected,0.8249907493591309,graph-nodes-25000-p-0.03-path-None-cycle-None-planar-None-diameter-None-locally_connected-True-shuffle-True-10-06-2023-13:44:15.txt
25000,0.03,locally_connected,locally_connected,0.7780945301055908,graph-nodes-25000-p-0.03-path-None-cycle-None-planar-None-diameter-None-locally_connected-True-shuffle-True-10-06-2023-21:48:49.txt
25000,0.03,locally_connected,locally_connected,1.0491595268249512,graph-nodes-25000-p-0.03-path-None-cycle-None-planar-None-diameter-None-locally_connected-True-shuffle-True-10-06-2023-17:46:36.txt
25000,0.03,locally_connected,locally_connected,0.7740042209625244,graph-nodes-25000-p-0.03-path-None-cycle-None-planar-None-diameter-None-locally_connected-True-shuffle-True-10-06-2023-19:07:15.txt
25000,0.03,locally_connected,locally_connected,0.7809140682220459,graph-nodes-25000-p-0.03-path-None-cycle-None-planar-None-diameter-None-locally_connected-True-shuffle-True-10-06-2023-12:23:28.txt
25000,0.03,locally_connected,locally_connected,0.7740476131439209,graph-nodes-25000-p-0.03-path-None-cycle-None-planar-None-diameter-None-locally_connected-True-shuffle-True-10-06-2023-11:03:04.txt
25000,0.03,locally_connected,locally_connected,0.787254810333252,graph-nodes-25000-p-0.03-path-None-cycle-None-planar-None-diameter-None-locally_connected-True-shuffle-True-10-06-2023-15:04:53.txt
25000,0.03,locally_connected,locally_connected,0.9507167339324951,graph-nodes-25000-p-0.03-path-None-cycle-None-planar-None-diameter-None-locally_connected-True-shuffle-True-10-06-2023-09:42:22.txt
